collection_host,collection_key,category,data_element,source,instance_number,inst_id,value
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/00:00:00,                    1,                    0,                 .076
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/01:00:00,                    1,                    0,                 .032
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/02:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/03:00:00,                    1,                    0,                 .079
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/04:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/05:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/06:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/07:00:00,                    1,                    0,                  .08
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/08:00:00,                    1,                    0,                  .04
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/09:00:00,                    1,                    0,                 .032
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/10:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/11:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/12:00:00,                    1,                    0,                 .061
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/13:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/14:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/15:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/16:00:00,                    1,                    0,                 .038
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/17:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/18:00:00,                    1,                    0,                  .42
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/19:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/20:00:00,                    1,                    0,                 .048
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/21:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/22:00:00,                    1,                    0,                 .033
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-29/23:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/00:00:00,                    1,                    0,                 .087
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/01:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/02:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/03:00:00,                    1,                    0,                 .076
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/04:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/05:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/06:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/07:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/08:00:00,                    1,                    0,                 .032
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/09:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/10:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/11:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/12:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/13:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/14:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/15:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/16:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/17:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/18:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/19:00:00,                    1,                    0,                 .033
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/20:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/21:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/22:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-30/23:00:00,                    1,                    0,                 .068
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/00:00:00,                    1,                    0,                 .092
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/01:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/02:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/03:00:00,                    1,                    0,                 .078
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/04:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/05:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/06:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/07:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/08:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/09:00:00,                    1,                    0,                 .032
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/10:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/11:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/12:00:00,                    1,                    0,                 .073
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/13:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/14:00:00,                    1,                    0,                 .152
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/15:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/16:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/17:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/18:00:00,                    1,                    0,                 .028
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/19:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/20:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/21:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/22:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-05-31/23:00:00,                    1,                    0,                 .107
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/00:00:00,                    1,                    0,                 .062
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/01:00:00,                    1,                    0,                 .034
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/02:00:00,                    1,                    0,                 .027
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/03:00:00,                    1,                    0,                 .087
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/04:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/05:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/06:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/07:00:00,                    1,                    0,                 .023
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/08:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/09:00:00,                    1,                    0,                 .022
usaws910, TASDEV3404434, disk_perf_ts, w_mbps, 2016-06-01/10:00:00,                    1,                    0,                 .022
